LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;8;11;0,14;2;1;;;U;P;30361b;;Y;2;;EUR;Brick, Round;;Black;Part;Brick, Round 2 x 2 x 2 Robot Body - with Bottom Axle Holder x Shape x Orientation;casier bleue clair;C;2;2;2;2
;05/01/2022;8;1;0,09;1;1;;;U;P;30361c;;Y;2,06;;EUR;Brick, Round;;White;Part;Brick, Round 2 x 2 x 2 Robot Body - with Bottom Axle Holder x Shape + Orientation;casier bleue clair;C;2;2;2;2
;05/01/2022;8;5;0,08;1;1;;;U;P;30361c;;Y;2,06;;EUR;Brick, Round;;Red;Part;Brick, Round 2 x 2 x 2 Robot Body - with Bottom Axle Holder x Shape + Orientation;casier bleue clair;C;2;2;2;2
;05/01/2022;8;11;0,09;2;1;;;U;P;30361c;;Y;2,06;;EUR;Brick, Round;;Black;Part;Brick, Round 2 x 2 x 2 Robot Body - with Bottom Axle Holder x Shape + Orientation;casier bleue clair;C;2;2;2;2
;05/01/2022;33;3;0,63;1;1;;;U;P;3039p11;;Y;1,15;;EUR;Slope, Decorated;;Yellow;Part;Slope 45 2 x 2 with Black Phone Receiver and Buttons Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,22;1;1;;;U;P;3039p15;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Space Display Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,69;1;1;;;U;P;3039p23;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;7;0,92;1;1;;;U;P;3039p23;;Y;1,15;;EUR;Slope, Decorated;;Blue;Part;Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;9;1;2;1;;;U;P;3039p23;;Y;1,15;;EUR;Slope, Decorated;;Light Gray;Part;Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,46;1;1;;;U;P;3039p32;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with 12 Buttons and 3 Red Lamps on Black Background Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;11;2,09;2;1;;;U;P;3039p33;;Y;1,15;;EUR;Slope, Decorated;;Black;Part;Slope 45 2 x 2 with 12 Buttons and 3 Red Lamps on Yellow Background Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,68;1;1;;;U;P;3039p34;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Computer Panel Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;7;0,84;2;1;;;U;P;3039p34;;Y;1,15;;EUR;Slope, Decorated;;Blue;Part;Slope 45 2 x 2 with Computer Panel Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;9;0,76;3;1;;;U;P;3039p34;;Y;1,15;;EUR;Slope, Decorated;;Light Gray;Part;Slope 45 2 x 2 with Computer Panel Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;11;0,23;1;1;;;U;P;3039pb002;;Y;1,15;;EUR;Slope, Decorated;;Black;Part;Slope 45 2 x 2 with Spyrius Droid Image Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,18;1;1;;;U;P;3039pb018;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Monitor and Flame Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;11;0,3;1;1;;;U;P;3039pb020;;Y;1,15;;EUR;Slope, Decorated;;Black;Part;Slope 45 2 x 2 with Tachometer and Red 63 km/h Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,1;7;1;;;U;P;3039pb041;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Radar and Disk Slot Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;11;0,15;3;1;;;U;P;3039pb041;;Y;1,15;;EUR;Slope, Decorated;;Black;Part;Slope 45 2 x 2 with Radar and Disk Slot Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,14;2;1;;;U;P;3039pb042;;Y;1,15;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Windows in Computer Screen Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;1;0,12;5;1;;;U;P;3039pb045;;Y;1;;EUR;Slope, Decorated;;White;Part;Slope 45 2 x 2 with Aircraft Multiple Flight Controls Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;86;0,13;1;1;;;U;P;3039pb062;;Y;1,15;;EUR;Slope, Decorated;;Light Bluish Gray;Part;Slope 45 2 x 2 with Red Cash Register and '+15' Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;9;0,71;1;1;;;U;P;3039pc3;;Y;1,15;;EUR;Slope, Decorated;;Light Gray;Part;Slope 45 2 x 2 with Horizon Indicator Screen Pattern (Space Police II);casier bleue clair;C;3;2;2;0
;05/01/2022;33;9;0,22;2;1;;;U;P;3039pc5;;Y;1,15;;EUR;Slope, Decorated;;Light Gray;Part;Slope 45 2 x 2 with Flight Control Pattern;casier bleue clair;C;3;2;2;0
;05/01/2022;33;11;1,16;1;1;;;U;P;3039ps1;;Y;1,15;;EUR;Slope, Decorated;;Black;Part;Slope 45 2 x 2 with Screen with SW Trench Computer Pattern;casier bleue clair;C;3;2;2;0
