LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;26;85;0,33;37;1;;;U;P;3022;;Y;0,64;;EUR;Plate;;Dark Bluish Gray;Part;Plate 2 x 2;black box;A;1;2;2;0
;05/01/2022;26;86;0,27;22;1;;;U;P;3022;;Y;0,64;;EUR;Plate;;Light Bluish Gray;Part;Plate 2 x 2;black box;A;1;2;2;0
;05/01/2022;26;85;1,1;89;1;;;U;P;3023;;Y;0,36;;EUR;Plate;;Dark Bluish Gray;Part;Plate 1 x 2;black box;A;1;1;2;0
;05/01/2022;26;86;0,15;60;1;;;U;P;3023;;Y;0,36;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 2;black box;A;1;1;2;0
;05/01/2022;26;85;1,1;7;1;;;U;P;3027;;Y;13,27;;EUR;Plate;;Dark Bluish Gray;Part;Plate 6 x 16;black box;A;1;6;16;0
;05/01/2022;26;86;1,49;1;1;;;U;P;3027;;Y;13,27;;EUR;Plate;;Light Bluish Gray;Part;Plate 6 x 16;black box;A;1;6;16;0
;05/01/2022;26;85;0,41;5;1;;;U;P;3029;;Y;6,76;;EUR;Plate;;Dark Bluish Gray;Part;Plate 4 x 12;black box;A;1;4;12;0
;05/01/2022;26;86;0,68;1;1;;;U;P;3029;;Y;6,76;;EUR;Plate;;Light Bluish Gray;Part;Plate 4 x 12;black box;A;1;4;12;0
;05/01/2022;26;85;0,41;8;1;;;U;P;3030;;Y;5,55;;EUR;Plate;;Dark Bluish Gray;Part;Plate 4 x 10;black box;A;1;4;10;0
;05/01/2022;26;86;0,4;2;1;;;U;P;3030;;Y;5,55;;EUR;Plate;;Light Bluish Gray;Part;Plate 4 x 10;black box;A;1;4;10;0
;05/01/2022;26;85;0,41;20;1;;;U;P;3031;;Y;2,22;;EUR;Plate;;Dark Bluish Gray;Part;Plate 4 x 4;black box;A;1;4;4;0
;05/01/2022;26;86;0,17;4;1;;;U;P;3031;;Y;2,22;;EUR;Plate;;Light Bluish Gray;Part;Plate 4 x 4;black box;A;1;4;4;0
;05/01/2022;26;85;0,41;13;1;;;U;P;3032;;Y;3,3;;EUR;Plate;;Dark Bluish Gray;Part;Plate 4 x 6;black box;A;1;4;6;0
;05/01/2022;26;86;0,17;9;1;;;U;P;3032;;Y;3,3;;EUR;Plate;;Light Bluish Gray;Part;Plate 4 x 6;black box;A;1;4;6;0
;05/01/2022;26;85;0,54;4;1;;;U;P;3033;;Y;7,95;;EUR;Plate;;Dark Bluish Gray;Part;Plate 6 x 10;black box;A;1;6;10;0
;05/01/2022;26;86;0,63;8;1;;;U;P;3033;;Y;7,95;;EUR;Plate;;Light Bluish Gray;Part;Plate 6 x 10;black box;A;1;6;10;0
;05/01/2022;26;85;0,33;21;1;;;U;P;3034;;Y;2,27;;EUR;Plate;;Dark Bluish Gray;Part;Plate 2 x 8;black box;A;1;2;8;0
;05/01/2022;26;86;0,27;19;1;;;U;P;3034;;Y;2,27;;EUR;Plate;;Light Bluish Gray;Part;Plate 2 x 8;black box;A;1;2;8;0
;05/01/2022;26;85;0,41;8;1;;;U;P;3035;;Y;4,7;;EUR;Plate;;Dark Bluish Gray;Part;Plate 4 x 8;black box;A;1;4;8;0
