LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;72;3;0,03;14;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;Yellow;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
;05/01/2022;72;5;0,03;18;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;Red;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
;05/01/2022;72;7;0,04;10;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;Blue;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
;05/01/2022;72;9;0,06;17;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;Light Gray;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
;05/01/2022;72;11;0,04;3;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;Black;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
;05/01/2022;72;86;0,04;6;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;Light Bluish Gray;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
;05/01/2022;12;1;0,29;5;1;;;U;P;445;;Y;2,3;;EUR;Door;;White;Part;Door 1 x 3 x 4 Left;Grand Gris;B;3;1;3;4
;05/01/2022;12;5;1,8;1;1;;;U;P;445;;Y;2,3;;EUR;Door;;Red;Part;Door 1 x 3 x 4 Left;Grand Gris;B;3;1;3;4
;05/01/2022;12;7;0,15;2;1;;;U;P;445;;Y;2,3;;EUR;Door;;Blue;Part;Door 1 x 3 x 4 Left;Grand Gris;B;3;1;3;4
;05/01/2022;12;1;0,31;4;1;;;U;P;446;;Y;2,3;;EUR;Door;;White;Part;Door 1 x 3 x 4 Right;Grand Gris;B;3;1;3;4
